"Sample Name","Data File","Acquired","Location","Batch","Job Code","Sample ID","User","TWC_Substance01 Rt(min)","TWC_Substance01 AreaAbs","TWC_caffeine Rt(min)","TWC_caffeine AreaAbs","TWC_sulfadoxin Rt(min)","TWC_sulfadoxin AreaAbs","TWC_Substance02 Rt(min)","TWC_Substance02 AreaAbs","TWC_Substance03 Rt(min)","TWC_Substance03 AreaAbs","TWC_hydrodeamination product  Rt(min)","TWC_hydrodeamination product  AreaAbs","TWC_Substance04 Rt(min)","TWC_Substance04 AreaAbs","TWC_Substance05 Rt(min)","TWC_Substance05 AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product  Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product  AreaAbs","T1-EIC(+)[M+H]_caffeine Rt(min)","T1-EIC(+)[M+H]_caffeine AreaAbs","T3-EIC(+)[M+H]_sulfadoxin Rt(min)","T3-EIC(+)[M+H]_sulfadoxin AreaAbs","T3-EIC(+)[M+H]_Substance03 Rt(min)","T3-EIC(+)[M+H]_Substance03 AreaAbs","TWC_Substance06 Rt(min)","TWC_Substance06 AreaAbs","TWC_Substance07 Rt(min)","TWC_Substance07 AreaAbs","TWC_Substance08 Rt(min)","TWC_Substance08 AreaAbs","TWC_Substance09 Rt(min)","TWC_Substance09 AreaAbs","TWC_Substance10 Rt(min)","TWC_Substance10 AreaAbs","TWC_Substance11 Rt(min)","TWC_Substance11 AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product AreaAbs","T2-EIC(+)[M+H]_Substance03 Rt(min)","T2-EIC(+)[M+H]_Substance03 AreaAbs","T3-EIC(+)[M+H]_caffeine Rt(min)","T3-EIC(+)[M+H]_caffeine AreaAbs","TWC_hydrodeamination product Rt(min)","TWC_hydrodeamination product AreaAbs","T3-EIC(+)[M+H]_Substance07 Rt(min)","T3-EIC(+)[M+H]_Substance07 AreaAbs","T3-EIC(+)[M+H]_Substance08 Rt(min)","T3-EIC(+)[M+H]_Substance08 AreaAbs","T2-EIC(+)[M+H]_Substance08 Rt(min)","T2-EIC(+)[M+H]_Substance08 AreaAbs","T3-EIC(+)[M+H]_Substance06 Rt(min)","T3-EIC(+)[M+H]_Substance06 AreaAbs","TWC_Substance12 Rt(min)","TWC_Substance12 AreaAbs","TWC_Substance13 Rt(min)","TWC_Substance13 AreaAbs","T2-EIC(+)[M+H]_Substance05 Rt(min)","T2-EIC(+)[M+H]_Substance05 AreaAbs","T2-EIC(+)[M+H]_Substance09 Rt(min)","T2-EIC(+)[M+H]_Substance09 AreaAbs","T3-EIC(+)[M+H]_Substance04 Rt(min)","T3-EIC(+)[M+H]_Substance04 AreaAbs","T2-EIC(+)[M+H]_Substance06 Rt(min)","T2-EIC(+)[M+H]_Substance06 AreaAbs","T3-EIC(+)[M+H]_Substance02 Rt(min)","T3-EIC(+)[M+H]_Substance02 AreaAbs","T2-EIC(+)[M+H]_Substance02 Rt(min)","T2-EIC(+)[M+H]_Substance02 AreaAbs","T2-EIC(+)[M+H]_Substance10 Rt(min)","T2-EIC(+)[M+H]_Substance10 AreaAbs","T3-EIC(+)[M+H]_Substance09 Rt(min)","T3-EIC(+)[M+H]_Substance09 AreaAbs","T2-EIC(+)[M+H]_Substance07 Rt(min)","T2-EIC(+)[M+H]_Substance07 AreaAbs"
"O11","O11.raw","1/10/2021 12:21:55 PM","175","","YS0500302","","Yuning",0.283,80883.82448,0.346,102932.76105,0,0,0.367,23485.33494,0.396,60267.21814,0,0,0.421,96935.79313,0.487,6086.11454,0,0,0.350,192265.24398,0,0,0,0,0.508,21582.49459,0.534,113955.01936,0.558,55062.34668,0.605,7609.20726,0.624,8676.26091,0.696,8994.57948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P11","P11.raw","1/10/2021 12:23:41 PM","176","","YS0500302","","Yuning",0.284,91228.48642,0.348,100396.15615,0.424,257330.70987,0.372,12297.15835,0.470,128155.98114,0,0,0.509,9873.58606,0.563,18123.47135,0,0,0.350,155375.73077,0.427,486767.47806,0,0,0.590,6876.06163,0.885,9010.74655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A12","A12.raw","1/10/2021 12:25:29 PM","177","","YS0500302","","Yuning",0.283,74007.90340,0.347,140585.02883,0.423,137510.73504,0.377,388087.20115,0.474,72245.68868,0,0,0.565,10313.34822,0.589,35601.62323,0,0,0.350,205345.03931,0.427,287584.49151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B12","B12.raw","1/10/2021 12:27:16 PM","178","","YS0500302","","Yuning",0.283,60628.64622,0.347,83681.00484,0.423,35226.52158,0.375,228518.82139,0.479,36097.95148,0,0,0.517,10381.27378,0.587,27891.79436,0,0,0.350,133506.44226,0.425,63352.90726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C12","C12.raw","1/10/2021 12:29:03 PM","179","","YS0500302","","Yuning",0.283,64843.96616,0.347,139632.23969,0.425,84369.42239,0.376,410862.79461,0.472,68899.53673,0,0,0.519,19092.06433,0.590,27187.95404,0,0,0.350,196816.20133,0.425,114819.59257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D12","D12.raw","1/10/2021 12:30:50 PM","180","","YS0500302","","Yuning",0.284,80842.08595,0.347,119384.40437,0.423,245277.74576,0.375,133028.81812,0.473,97323.45757,0,0,0.516,14520.12622,0.565,117770.06809,0,0,0.350,191737.90739,0.425,444732.14200,0,0,0.588,24200.63080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E12","E12.raw","1/10/2021 12:32:37 PM","181","","YS0500302","","Yuning",0.282,66257.54555,0.347,93375.99722,0.421,39394.14194,0.376,232752.53810,0.398,19174.10563,0,0,0.452,9703.62144,0.472,25874.79918,0,0,0.350,152113.49236,0.425,35555.93875,0,0,0.515,20666.03056,0.585,46822.11916,0.844,7183.94972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F12","F12.raw","1/10/2021 12:34:24 PM","182","","YS0500302","","Yuning",0.283,83104.83731,0.346,104610.53961,0.423,131676.84617,0.377,249718.10397,0.455,98851.82278,0,0,0.501,9187.52879,0.519,22040.47494,0,0,0.350,156174.02745,0.425,155140.77147,0,0,0.585,19841.18024,0.605,9264.29578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G12","G12.raw","1/10/2021 12:36:11 PM","183","","YS0500302","","Yuning",0.283,73231.38996,0.347,85050.91341,0.423,46602.17131,0.377,264868.17143,0.481,49112.28686,0,0,0.513,15631.44708,0.587,27928.97619,0,0,0.350,129992.60801,0.425,96486.05518,0,0,0.884,7760.19416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H12","H12.raw","1/10/2021 12:37:58 PM","184","","YS0500302","","Yuning",0.283,105474.33054,0.347,101477.16165,0.423,142680.04315,0.374,128384.24896,0.455,9363.53104,0,0,0.485,9562.86904,0.583,40447.51464,0,0,0.350,139285.50352,0.427,217792.96097,0,0,0.605,293513.39896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I12","I12.raw","1/10/2021 12:39:45 PM","185","","YS0500302","","Yuning",0.283,51543.83347,0.347,52070.72881,0.423,84853.83203,0.375,68411.50725,0.589,15177.97710,0.481,20784.15284,0.844,4332.57226,0,0,0.496,5703.21348,0.352,77907.53431,0.427,165950.82760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J12","J12.raw","1/10/2021 12:41:32 PM","186","","YS0500302","","Yuning",0.281,34376.01978,0.348,39543.54591,0.423,14622.52848,0.309,10908.73714,0.376,76990.68648,0,0,0.518,7179.06715,0.586,6827.40428,0,0,0.350,51278.08971,0.425,20117.92525,0,0,0.604,8805.89016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12","K12.raw","1/10/2021 12:43:19 PM","187","","YS0500302","","Yuning",0.284,66213.89915,0.347,67540.21135,0.424,38244.52803,0.376,250545.32426,0.590,18531.29144,0,0,0,0,0,0,0,0,0.350,115480.45893,0.427,10507.08292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L12","L12.raw","1/10/2021 12:45:06 PM","188","","YS0500302","","Yuning",0.281,43922.69528,0.348,51057.74980,0.424,11709.75060,0.376,153179.68904,0.483,6397.42682,0,0,0.517,12556.26481,0.562,8260.56953,0,0,0.350,75407.46415,0.427,9592.29181,0,0,0.587,14037.82217,0.846,4026.45164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M12","M12.raw","1/10/2021 12:46:53 PM","189","","YS0500302","","Yuning",0.283,48136.07578,0.347,65249.55023,0.417,24880.59241,0.376,60698.11259,0.394,52682.40607,0,0,0.433,30563.95973,0.471,47270.37213,0,0,0.352,112578.99831,0.427,21557.83691,0,0,0.520,10259.91033,0.587,6441.09894,0.605,6623.23097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N12","N12.raw","1/10/2021 12:48:40 PM","190","","YS0500302","","Yuning",0.282,60335.22124,0.347,84519.32661,0.423,181296.95658,0.375,99410.56541,0.394,18213.22148,0,0,0.472,65642.67641,0.515,8506.80119,0,0,0.350,138888.16145,0.427,397259.41704,0,0,0.542,20350.15833,0.564,56177.66172,0.588,8985.73040,0.737,35291.72918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O12","O12.raw","1/10/2021 12:50:27 PM","191","","YS0500302","","Yuning",0.282,49384.09888,0.347,71155.78608,0.424,82375.74246,0.310,13098.43182,0.328,10373.16712,0,0,0.374,126932.09567,0.456,17410.90974,0,0,0.352,122853.86430,0.427,130197.85113,0,0,0.518,18156.36497,0.586,17434.10659,0.604,51413.34801,0.872,5149.60263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P12","P12.raw","1/10/2021 12:52:14 PM","192","","YS0500302","","Yuning",0.283,87388.35711,0.347,76442.08260,0.423,194555.90216,0.376,33575.11914,0.473,58553.41398,0,0,0.565,63933.30144,0.590,22681.13650,0,0,0.352,121512.61853,0.427,370775.89934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A13","A13.raw","1/10/2021 12:54:01 PM","193","","YS0500302","","Yuning",0.283,85027.17880,0.347,152141.86835,0.423,385144.05639,0.376,35114.31166,0.510,14011.83834,0.491,24050.50617,0.555,14972.74859,0,0,0.493,8256.53665,0.350,233160.71961,0.427,616225.54586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B13","B13.raw","1/10/2021 12:55:48 PM","194","","YS0500302","","Yuning",0.283,51127.49398,0.346,71404.88244,0.422,181330.73962,0.374,10416.45308,0.488,5879.03335,0,0,0.523,7722.17151,0.845,6659.75468,0,0,0.350,108050.02176,0.425,329756.13258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C13","C13.raw","1/10/2021 12:57:35 PM","195","","YS0500302","","Yuning",0.286,64830.47779,0.347,94155.91511,0.423,174351.24876,0.329,9611.20379,0.488,7228.15905,0,0,0.538,6703.60287,0.862,6860.28200,0,0,0.350,144417.52887,0.425,371766.65037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D13","D13.raw","1/10/2021 12:59:23 PM","196","","YS0500302","","Yuning",0.283,80074.51413,0.347,119290.77093,0.423,308696.08697,0.374,8073.52487,0.488,11989.64381,0,0,0,0,0,0,0,0,0.350,188366.28058,0.425,554805.14153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E13","E13.raw","1/10/2021 1:01:10 PM","197","","YS0500302","","Yuning",0.283,72617.82947,0.346,87116.37355,0.422,171186.09644,0.376,25920.26217,0.398,61779.37866,0.486,11351.26031,0.513,5414.58760,0,0,0.493,4936.46678,0.350,143797.99407,0.425,355175.12142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F13","F13.raw","1/10/2021 1:02:57 PM","198","","YS0500302","","Yuning",0.283,90268.41692,0.346,108408.52957,0.422,294788.20766,0.374,7019.00917,0.533,6218.00488,0.490,16587.07068,0,0,0,0,0.493,4137.61274,0.350,176539.63532,0.425,531527.41669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G13","G13.raw","1/10/2021 1:04:44 PM","199","","YS0500302","","Yuning",0.282,72394.47316,0.347,91400.03916,0.422,231746.64720,0.542,10884.77938,0.881,6854.39126,0.486,16736.89979,0,0,0,0,0.493,5739.31295,0.350,148579.59954,0.425,441479.52819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H13","H13.raw","1/10/2021 1:06:31 PM","200","","YS0500302","","Yuning",0.283,91457.81675,0.348,106996.81494,0.423,208651.53236,0.489,70756.25923,0.543,18212.47360,0,0,0,0,0,0,0,0,0.350,155893.99539,0.425,405825.23335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I13","I13.raw","1/10/2021 1:08:18 PM","201","","YS0500302","","Yuning",0.283,65247.98223,0.348,100430.47179,0.423,112976.44681,0.401,10954.14717,0.532,91302.63717,0.490,32937.86959,0.562,4353.85747,0.682,5239.08731,0.496,199379.61015,0.350,144542.89153,0.427,215227.22706,0,0,0.840,5014.24954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J13","J13.raw","1/10/2021 1:10:04 PM","202","","YS0500302","","Yuning",0.282,62450.70164,0.348,87042.72566,0.422,137014.39994,0.329,6176.57204,0.554,9653.51481,0.480,21237.01103,0.849,4629.42922,0,0,0.493,8345.10872,0.350,117223.21032,0.427,257538.21952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13","K13.raw","1/10/2021 1:11:51 PM","203","","YS0500302","","Yuning",0.283,98801.10591,0.348,119932.24760,0.423,359060.77039,0.375,6426.61560,0,0,0.490,18676.45257,0,0,0,0,0.496,6415.66205,0.350,188181.84592,0.425,667980.47969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L13","L13.raw","1/10/2021 1:13:38 PM","204","","YS0500302","","Yuning",0.283,72528.26155,0.348,103337.95100,0.423,217789.98694,0.374,8145.68818,0.489,12545.07292,0,0,0.572,5580.59561,0.588,59855.62277,0,0,0.350,165054.68070,0.425,402998.46891,0,0,0.686,5779.22645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M13","M13.raw","1/10/2021 1:15:26 PM","205","","YS0500302","","Yuning",0.283,71208.97606,0.347,114479.74775,0.423,78415.83983,0.329,27408.23381,0.372,17531.95388,0,0,0.474,27637.75124,0.846,4313.10058,0,0,0.350,174724.49391,0.425,135001.32286,0.377,13405.28208,0.873,5563.77425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N13","N13.raw","1/10/2021 1:17:13 PM","206","","YS0500302","","Yuning",0.282,82961.81208,0.347,121692.78536,0.424,361387.43793,0.396,16306.88324,0.543,48867.00382,0,0,0.737,71233.57648,0,0,0,0,0.350,197782.36394,0.427,654839.47157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O13","O13.raw","1/10/2021 1:18:59 PM","207","","YS0500302","","Yuning",0.282,79579.78260,0.347,126242.15397,0.422,231601.18161,0.328,20581.90328,0.474,5619.42043,0.490,5508.60851,0.535,8540.27674,0.557,6901.53476,0.493,3047.70692,0.350,181742.57860,0.425,434048.63637,0,0,0.851,5038.50337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P13","P13.raw","1/10/2021 1:20:46 PM","208","","YS0500302","","Yuning",0.284,115992.32728,0.350,100691.38032,0.425,293723.51430,0.566,8869.04335,0.887,7422.16474,0.486,7483.06266,0,0,0,0,0.498,3929.85978,0.352,141546.98158,0.427,527319.96491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A14","A14.raw","1/10/2021 1:22:34 PM","209","","YS0500302","","Yuning",0.284,47862.20344,0.348,80786.09405,0.423,245326.13895,0.440,62099.71486,0.484,8719.35701,0,0,0.561,6904.30868,0.841,4882.47981,0,0,0.350,127727.07264,0.427,460351.91477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B14","B14.raw","1/10/2021 1:24:22 PM","210","","YS0500302","","Yuning",0.282,57442.94229,0.345,113473.76084,0.422,22450.72842,0.467,265309.19847,0.508,29703.57690,0,0,0.555,7893.74965,0,0,0,0,0.350,141610.32383,0.425,50554.27269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C14","C14.raw","1/10/2021 1:26:09 PM","211","","YS0500302","","Yuning",0.283,55888.16856,0.349,115628.85541,0.424,195584.03951,0.398,6256.18375,0.468,22011.31174,0,0,0.484,11580.25345,0.514,11878.48244,0,0,0.350,152279.85669,0.425,357813.15051,0,0,0.535,33320.86003,0.559,8913.94608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D14","D14.raw","1/10/2021 1:27:56 PM","212","","YS0500302","","Yuning",0,0,0.348,107478.65172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E14","E14.raw","1/10/2021 1:29:43 PM","213","","YS0500302","","Yuning",0.284,57396.33748,0.347,94561.82417,0.422,191133.05892,0.374,5158.88447,0.398,29999.27273,0,0,0.439,34105.41720,0.466,8878.64593,0,0,0.352,150171.12596,0.427,352203.98508,0,0,0.558,9551.62309,0.610,5594.00757,0.627,18026.29569,0.843,5210.45155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F14","F14.raw","1/10/2021 1:31:31 PM","214","","YS0500302","","Yuning",0.283,63462.29374,0.348,88773.67968,0.423,99445.18721,0.374,5137.10269,0.467,126097.07548,0,0,0.486,26275.57216,0.516,23971.86746,0,0,0.350,142622.65545,0.425,198458.47621,0,0,0.533,16274.16696,0.637,12118.98113,0.872,4933.58879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G14","G14.raw","1/10/2021 1:33:18 PM","215","","YS0500302","","Yuning",0.283,59282.90908,0.348,80354.05237,0.423,70944.09363,0.398,11830.91297,0.468,59721.42201,0,0,0.487,6676.24029,0.515,51121.87141,0,0,0.352,118463.60354,0.427,131578.64293,0,0,0.536,74757.04768,0.560,8055.36300,0.639,6929.42314,0.889,10287.94680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H14","H14.raw","1/10/2021 1:35:05 PM","216","","YS0500302","","Yuning",0,0,0.351,140350.51888,0.418,62444.21614,0,0,0,0,0,0,0,0,0,0,0,0,0.350,90029.90417,0.425,25968.79633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I14","I14.raw","1/10/2021 1:36:52 PM","217","","YS0500302","","Yuning",0.284,45327.76199,0.347,53485.26996,0.423,28220.62699,0.467,67802.84471,0.516,22045.88908,0.490,8188.88209,0.561,9032.77597,0.847,4579.80258,0.496,53293.69921,0.352,71589.35060,0.427,59214.08751,0,0,0.877,7774.25416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J14","J14.raw","1/10/2021 1:38:39 PM","218","","YS0500302","","Yuning",0.283,63234.80552,0.348,104470.42301,0.423,79593.49291,0.371,7702.38013,0.397,34887.58988,0.487,11872.21425,0.446,29928.83234,0.504,13613.99590,0.493,47544.55699,0.350,155226.06829,0.427,71919.61255,0,0,0.534,188881.48598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14","K14.raw","1/10/2021 1:40:26 PM","219","","YS0500302","","Yuning",0.283,66768.87342,0.348,83688.39863,0.422,159980.32141,0.398,9133.29184,0.467,9020.07371,0,0,0.486,29235.74702,0.506,8001.00894,0,0,0.350,140509.13595,0.427,269577.25995,0,0,0.534,23976.78540,0.552,13338.85670,0.637,12314.61185,0.846,4287.57923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L14","L14.raw","1/10/2021 1:42:14 PM","220","","YS0500302","","Yuning",0.283,50101.36000,0.348,78389.87635,0.424,156810.97229,0.373,5553.66424,0.398,7004.32076,0,0,0.486,5711.85320,0.506,14717.56506,0,0,0.352,131573.34060,0.427,264809.17369,0,0,0.534,40944.43509,0.557,7625.71609,0.588,23574.18687,0.636,13801.31684,0.677,7819.42035,0.870,5349.51368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M14","M14.raw","1/10/2021 1:44:00 PM","221","","YS0500302","","Yuning",0.284,57909.94422,0.348,113565.23559,0.424,14359.92863,0.397,32594.32411,0.447,34692.48595,0,0,0.471,4901.28168,0.490,27003.91193,0,0,0.350,172617.18380,0.427,28924.11141,0,0,0.534,63687.41258,0.575,31530.30740,0.624,4164.94386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N14","N14.raw","1/10/2021 1:45:46 PM","222","","YS0500302","","Yuning",0.282,74064.72565,0.347,137333.11440,0.422,155259.44261,0.394,35598.81233,0.467,275182.25077,0,0,0.514,33872.27018,0.541,76874.88378,0,0,0.350,192853.22778,0.427,348300.86362,0,0,0.735,77483.40601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O14","O14.raw","1/10/2021 1:47:32 PM","223","","YS0500302","","Yuning",0.287,76329.81706,0.350,113163.61783,0.425,106290.44037,0.369,36240.82802,0.401,31963.82285,0,0,0.468,15414.40686,0.490,14033.37863,0,0,0.352,201406.36974,0.427,153988.42144,0,0,0.537,208692.91000,0.561,65869.05006,0.626,15168.02906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
