"Sample Name","Data File","Acquired","Location","Batch","Job Code","Sample ID","User","TWC_Substance01 Rt(min)","TWC_Substance01 AreaAbs","TWC_Substance02 Rt(min)","TWC_Substance02 AreaAbs","TWC_caffeine Rt(min)","TWC_caffeine AreaAbs","TWC_Substance03 Rt(min)","TWC_Substance03 AreaAbs","TWC_sulfadoxin Rt(min)","TWC_sulfadoxin AreaAbs","TWC_Substance04 Rt(min)","TWC_Substance04 AreaAbs","TWC_Substance05 Rt(min)","TWC_Substance05 AreaAbs","T1-EIC(+)[M+H]_caffeine Rt(min)","T1-EIC(+)[M+H]_caffeine AreaAbs","T3-EIC(+)[M+H]_sulfadoxin Rt(min)","T3-EIC(+)[M+H]_sulfadoxin AreaAbs","TWC_Substance06 Rt(min)","TWC_Substance06 AreaAbs","T3-EIC(+)[M+H]_Substance03 Rt(min)","T3-EIC(+)[M+H]_Substance03 AreaAbs","TWC_hydrodeamination product  Rt(min)","TWC_hydrodeamination product  AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product  Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product  AreaAbs","TWC_Substance07 Rt(min)","TWC_Substance07 AreaAbs","TWC_Substance08 Rt(min)","TWC_Substance08 AreaAbs","TWC_Substance09 Rt(min)","TWC_Substance09 AreaAbs","T2-EIC(+)[M+H]_Substance05 Rt(min)","T2-EIC(+)[M+H]_Substance05 AreaAbs","T2-EIC(+)[M+H]_Substance06 Rt(min)","T2-EIC(+)[M+H]_Substance06 AreaAbs","T3-EIC(+)[M+H]_Substance04 Rt(min)","T3-EIC(+)[M+H]_Substance04 AreaAbs","TWC_hydrodeamination product Rt(min)","TWC_hydrodeamination product AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product AreaAbs","T2-EIC(+)[M+H]_Substance08 Rt(min)","T2-EIC(+)[M+H]_Substance08 AreaAbs","TWC_Substance10 Rt(min)","TWC_Substance10 AreaAbs","T3-EIC(+)[M+H]_Substance05 Rt(min)","T3-EIC(+)[M+H]_Substance05 AreaAbs","TWC_Substance11 Rt(min)","TWC_Substance11 AreaAbs","T2-EIC(+)[M+H]_Substance10 Rt(min)","T2-EIC(+)[M+H]_Substance10 AreaAbs","T2-EIC(+)[M+H]_Substance09 Rt(min)","T2-EIC(+)[M+H]_Substance09 AreaAbs","T3-EIC(+)[M+H]_Substance06 Rt(min)","T3-EIC(+)[M+H]_Substance06 AreaAbs","T2-EIC(+)[M+H]_Substance07 Rt(min)","T2-EIC(+)[M+H]_Substance07 AreaAbs","T2-EIC(+)[M+H]_Substance02 Rt(min)","T2-EIC(+)[M+H]_Substance02 AreaAbs"
"C17","C17.raw","1/11/2021 3:05:13 AM","259","","YS0500303","","Yuning",0.283,79357.99036,0.329,170978.11190,0.347,204769.54249,0.372,14992.46536,0.425,8850.50359,0.458,43786.69585,0.485,5855.80254,0.350,155120.77231,0.425,4274.17531,0.560,7411.47256,0.377,15910.28693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D17","D17.raw","1/11/2021 3:07:00 AM","260","","YS0500303","","Yuning",0.283,63913.28162,0.329,184541.73165,0.348,212569.92867,0.373,10885.85223,0.424,12360.65219,0.459,45196.39164,0.561,7736.58451,0.350,147343.38865,0.425,8290.38462,0.866,7398.70188,0.377,14773.00530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E17","E17.raw","1/11/2021 3:08:48 AM","261","","YS0500303","","Yuning",0.283,60657.47786,0.328,129564.78851,0.350,266804.47631,0.458,50485.99166,0.426,13385.06494,0.526,14048.43165,0,0,0.350,145024.20397,0.425,6061.07851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F17","F17.raw","1/11/2021 3:10:35 AM","262","","YS0500303","","Yuning",0.283,67515.40576,0.329,110123.71281,0.347,147220.75930,0.374,9994.29479,0.426,11869.91902,0.458,29309.05084,0.560,6536.68211,0.350,101317.81863,0.427,6421.69997,0.866,11035.86528,0.377,7019.20283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G17","G17.raw","1/11/2021 3:12:21 AM","263","","YS0500303","","Yuning",0.283,83376.24976,0.329,127924.01308,0.347,212874.67906,0.374,16391.07838,0.427,16571.11167,0.458,40068.74736,0.484,7178.34501,0.350,125136.81515,0.427,6576.37389,0,0,0.377,7996.52026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H17","H17.raw","1/11/2021 3:14:08 AM","264","","YS0500303","","Yuning",0.284,358490.26010,0.329,24812.27661,0.347,128143.02965,0.388,137125.61858,0.425,24725.06881,0.458,32230.68437,0.485,24761.88419,0.350,98146.47278,0.425,40556.76063,0.560,14588.88503,0,0,0,0,0,0,0.864,8573.67171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I17","I17.raw","1/11/2021 3:15:55 AM","265","","YS0500303","","Yuning",0.284,40429.54577,0.302,8503.46783,0.349,49798.91851,0.381,23520.44837,0,0,0.427,8432.06738,0.460,10337.77055,0.352,51831.75726,0,0,0.561,5600.38830,0,0,0,0,0,0,0.837,4334.54355,0.872,3963.13166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J17","J17.raw","1/11/2021 3:17:42 AM","266","","YS0500303","","Yuning",0.282,59854.11569,0.301,10740.54184,0.349,208042.06542,0.330,64030.01772,0,0,0.385,13469.82855,0.427,22510.07770,0.350,118440.39056,0,0,0.460,33338.49286,0,0,0,0,0,0,0.864,9139.97438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K17","K17.raw","1/11/2021 3:19:29 AM","267","","YS0500303","","Yuning",0.284,64627.04232,0.330,98295.31028,0.350,110205.22411,0.428,7056.00917,0,0,0.461,17030.01353,0.562,6127.94887,0.352,80503.80909,0,0,0.864,6695.44005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L17","L17.raw","1/11/2021 3:21:16 AM","268","","YS0500303","","Yuning",0.283,48628.93437,0.329,56270.29387,0.349,117619.69886,0.426,7823.28953,0,0,0.460,17217.00251,0.510,4778.77883,0.350,70984.33345,0,0,0.527,9019.53820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M17","M17.raw","1/11/2021 3:23:03 AM","269","","YS0500303","","Yuning",0.284,74739.39284,0.328,49811.74884,0.349,232428.54600,0.458,46430.75948,0,0,0.524,5911.33718,0.863,9063.61096,0.350,137824.90761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N17","N17.raw","1/11/2021 3:24:51 AM","270","","YS0500303","","Yuning",0.283,44740.26631,0.330,57112.40862,0.350,84566.06730,0.399,22649.67537,0.426,7808.69149,0.462,12721.31369,0.545,15429.94141,0.352,55041.98966,0.429,6369.60801,0.677,3355.92710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670,4113.97185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O17","O17.raw","1/11/2021 3:26:37 AM","271","","YS0500303","","Yuning",0.283,85129.80821,0.329,174576.23491,0.347,168338.66730,0.374,19612.00374,0,0,0.426,11050.54864,0.458,37845.72241,0.350,128129.92932,0,0,0.866,8617.24110,0.377,16824.90871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,3960.33469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P17","P17.raw","1/11/2021 3:28:24 AM","272","","YS0500303","","Yuning",0.283,59206.22038,0.329,139331.63388,0.347,94506.21216,0.374,9488.95205,0.423,39301.16924,0.459,29511.03568,0.485,6622.84335,0.350,109330.55824,0.427,68934.27406,0,0,0.379,7456.84273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A18","A18.raw","1/11/2021 3:30:11 AM","273","","YS0500303","","Yuning",0.285,83957.54358,0.330,51709.98535,0.347,126630.32766,0.369,120601.46534,0.421,284061.13852,0.458,50220.41117,0.517,11287.59230,0.350,174399.59890,0.427,273811.18721,0.554,16132.76474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B18","B18.raw","1/11/2021 3:31:59 AM","274","","YS0500303","","Yuning",0.283,132895.67305,0.369,34636.89290,0.347,117012.56090,0.459,85941.49137,0.423,458425.07254,0.488,29826.01227,0.531,11238.46291,0.350,170071.70528,0.427,688001.96317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C18","C18.raw","1/11/2021 3:33:46 AM","275","","YS0500303","","Yuning",0.281,79968.02709,0.328,193869.70006,0.346,125530.73552,0.459,44554.88092,0.421,214666.28149,0,0,0,0,0.350,183295.33112,0.427,233737.28303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D18","D18.raw","1/11/2021 3:35:32 AM","276","","YS0500303","","Yuning",0.282,46053.75372,0.378,17191.39156,0.346,44688.63852,0.460,13527.48565,0.423,86926.11675,0.523,5756.56823,0.560,3866.13179,0.350,70069.55671,0.425,196720.90437,0.866,7351.94976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E18","E18.raw","1/11/2021 3:37:20 AM","277","","YS0500303","","Yuning",0.282,69847.93448,0.375,11264.55229,0.349,74165.37673,0.398,363843.73269,0,0,0.458,92793.55890,0.603,7496.08946,0.350,63429.15106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F18","F18.raw","1/11/2021 3:39:06 AM","278","","YS0500303","","Yuning",0.283,64880.56438,0.329,44188.82249,0.346,60265.35942,0.369,99210.76299,0.420,118086.76534,0.460,19934.73311,0.555,6633.32227,0.350,99592.12735,0.427,131377.40521,0.855,6339.64367,0,0,0,0,0,0,0.910,6185.35572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G18","G18.raw","1/11/2021 3:40:54 AM","279","","YS0500303","","Yuning",0.283,56428.66619,0.369,49557.60001,0.347,42930.37629,0.460,12477.34273,0.422,103810.61800,0.519,3467.23161,0.555,10192.74230,0.350,64473.72957,0.425,136423.29288,0.675,6419.22682,0,0,0,0,0,0,0.863,3791.57430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H18","H18.raw","1/11/2021 3:42:40 AM","280","","YS0500303","","Yuning",0.282,47465.09178,0.330,10537.57683,0.347,24072.17274,0.368,6402.80121,0.423,20806.04726,0.492,3274.48638,0.559,5555.86416,0.350,25616.88198,0.427,39874.38248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I18","I18.raw","1/11/2021 3:44:27 AM","281","","YS0500303","","Yuning",0.282,51276.21864,0.459,14052.47508,0.349,109476.71090,0.514,3328.31845,0.422,47722.15806,0.855,4589.96880,0,0,0.350,68923.70308,0.425,102991.61810,0,0,0,0,0.490,14974.80301,0.493,102373.48507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J18","J18.raw","1/11/2021 3:46:14 AM","282","","YS0500303","","Yuning",0.282,38157.48398,0.329,6024.05966,0.347,31971.87051,0.368,36248.08924,0.423,17138.55107,0.517,3345.36519,0.555,6630.32056,0.350,32422.78554,0.425,30453.46002,0.675,3021.28424,0,0,0,0,0,0,0.856,5006.78832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K18","K18.raw","1/11/2021 3:48:01 AM","283","","YS0500303","","Yuning",0.284,41718.86260,0.491,3516.89596,0.348,34570.72456,0.520,5767.78818,0.424,65889.04335,0.561,4788.75513,0,0,0.350,36903.09024,0.427,162649.91499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L18","L18.raw","1/11/2021 3:49:48 AM","284","","YS0500303","","Yuning",0.282,51583.23410,0.489,9388.87494,0.347,54132.61070,0.517,5292.59013,0.423,51333.62382,0.542,7340.64905,0.556,15476.96543,0.350,69150.72200,0.427,118155.18685,0.588,3420.00351,0,0,0,0,0,0,0.602,3907.45207,0.657,5319.83158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M18","M18.raw","1/11/2021 3:51:35 AM","285","","YS0500303","","Yuning",0.282,41667.80671,0.415,33350.69815,0.349,52818.01941,0.464,19551.66822,0,0,0.676,3222.97943,0.854,6948.02589,0.350,52654.40217,0,0,0.896,3974.53947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N18","N18.raw","1/11/2021 3:53:22 AM","286","","YS0500303","","Yuning",0.284,66541.50570,0.378,10257.29507,0.350,57559.76917,0.400,4642.91493,0.426,117078.73857,0.461,18798.47961,0.492,4338.01555,0.352,94787.32695,0.429,226377.26646,0.522,9037.67982,0,0,0,0,0,0,0.547,28107.42299,0.667,4840.37864,0.739,62500.26889,0,0,0,0,0,0,0,0,0,0,0.668,5742.74065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O18","O18.raw","1/11/2021 3:55:09 AM","287","","YS0500303","","Yuning",0.283,67446.52124,0.329,43403.27466,0.347,58308.31733,0.369,51773.21466,0.420,111347.44574,0.460,23946.24455,0.556,6685.09334,0.350,87061.42065,0.427,133862.99383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18","P18.raw","1/11/2021 3:56:56 AM","288","","YS0500303","","Yuning",0.283,70079.24141,0.461,35316.98375,0.349,93715.84959,0.557,5924.05755,0.425,166028.92098,0.631,4433.49110,0.850,4010.38508,0.352,129983.25515,0.429,335179.02329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A19","A19.raw","1/11/2021 3:58:42 AM","289","","YS0500303","","Yuning",0.281,101520.16469,0.328,7475.00185,0.346,132324.65067,0.378,183762.93450,0.422,233322.35918,0.555,14677.11039,0,0,0.350,203449.06184,0.427,431925.53411,0,0,0,0,0.504,23523.68490,0.493,4159.11203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B19","B19.raw","1/11/2021 4:00:29 AM","290","","YS0500303","","Yuning",0.283,89410.57860,0.328,7808.45607,0.346,113309.43578,0.378,130849.25449,0.423,159682.62742,0.531,8206.75578,0.556,7040.54015,0.350,194934.09484,0.427,328710.57520,0,0,0,0,0.490,19256.84898,0.496,5192.80854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C19","C19.raw","1/11/2021 4:02:17 AM","291","","YS0500303","","Yuning",0.283,86075.47946,0.328,228580.35447,0.345,130314.95909,0.377,60955.85298,0.423,37679.09794,0,0,0,0,0.350,165084.02475,0.425,96885.87826,0,0,0.377,20842.24675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D19","D19.raw","1/11/2021 4:04:04 AM","292","","YS0500303","","Yuning",0.282,60123.96707,0.329,7125.76415,0.347,56287.29600,0.379,44098.89693,0.422,107286.33439,0.474,5104.54255,0.507,4726.79936,0.350,93825.04487,0.425,227180.94647,0.530,5188.37443,0,0,0,0,0,0,0.867,3927.16263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E19","E19.raw","1/11/2021 4:05:50 AM","293","","YS0500303","","Yuning",0.283,61357.14395,0.377,28906.91527,0.347,105239.03064,0.399,54741.62068,0.423,36126.81526,0.509,4479.60758,0.529,3627.44725,0.350,97478.30516,0.425,80560.96827,0.560,4230.55396,0,0,0,0,0,0,0.866,7359.20476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F19","F19.raw","1/11/2021 4:07:37 AM","294","","YS0500303","","Yuning",0.282,70972.90137,0.329,14478.47565,0.346,70687.00330,0.380,79857.17642,0.423,109222.12322,0.493,12176.89299,0.531,5111.95808,0.350,109163.59984,0.425,246743.76458,0.556,10119.43963,0,0,0,0,0,0,0.865,4435.58614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G19","G19.raw","1/11/2021 4:09:24 AM","295","","YS0500303","","Yuning",0.282,49737.80575,0.379,15603.85195,0.346,40478.74628,0.490,6397.22070,0.422,69959.25974,0.544,9555.45141,0,0,0.350,58749.76583,0.425,170727.29641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H19","H19.raw","1/11/2021 4:11:11 AM","296","","YS0500303","","Yuning",0.282,48921.64349,0.382,15666.30619,0.346,28641.30796,0.490,29795.83023,0.423,15048.43036,0.558,4863.68476,0,0,0.350,35913.80537,0.427,34069.07222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I19","I19.raw","1/11/2021 4:12:58 AM","297","","YS0500303","","Yuning",0.282,38418.51679,0.381,5024.37041,0.349,37640.11341,0.546,9455.69272,0,0,0,0,0,0,0.350,29255.02975,0,0,0,0,0,0,0.493,22336.72087,0.493,95182.64732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J19","J19.raw","1/11/2021 4:14:45 AM","298","","YS0500303","","Yuning",0.282,39307.94674,0.330,4636.15900,0.348,45025.11288,0.381,11660.72908,0.424,43195.62774,0.534,5437.97977,0.847,3719.70315,0.350,52851.13020,0.427,86071.42354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K19","K19.raw","1/11/2021 4:16:32 AM","299","","YS0500303","","Yuning",0.282,46030.89686,0.379,32602.11627,0.347,30756.01717,0.501,8090.33539,0.423,36546.13100,0.531,3370.15358,0.557,7110.81877,0.350,42097.36228,0.425,82941.39827,0.863,4961.00883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L19","L19.raw","1/11/2021 4:18:19 AM","300","","YS0500303","","Yuning",0.281,36895.78497,0.380,9636.79436,0.346,33822.66911,0.458,4049.50300,0.423,39679.29991,0.514,13496.16375,0.556,6883.27593,0.350,49327.33697,0.425,92237.00491,0.587,5117.56314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M19","M19.raw","1/11/2021 4:20:06 AM","301","","YS0500303","","Yuning",0.284,54008.08804,0.329,3822.04643,0.347,68905.73169,0.378,23979.26589,0.426,15349.10379,0.477,10232.54134,0.531,4112.86442,0.350,87457.43726,0.427,14170.26974,0.852,3982.17622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N19","N19.raw","1/11/2021 4:21:53 AM","302","","YS0500303","","Yuning",0.282,66601.85256,0.328,9669.93564,0.346,64544.34581,0.378,33969.15792,0.422,123344.92961,0.396,16776.15200,0.486,4730.64947,0.350,103853.81920,0.425,277744.73483,0.543,40077.90101,0,0,0,0,0,0,0.735,42022.86177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O19","O19.raw","1/11/2021 4:23:39 AM","303","","YS0500303","","Yuning",0.284,78451.96941,0.331,117551.68757,0.348,119383.35882,0.381,55927.13685,0.425,27840.35027,0.476,5004.15738,0,0,0.352,108308.71924,0.429,56579.70700,0,0,0.379,6603.75569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P19","P19.raw","1/11/2021 4:25:26 AM","304","","YS0500303","","Yuning",0.282,88132.12409,0.328,7527.37137,0.348,164390.98831,0.379,48362.79912,0.422,227425.07431,0.473,9351.46731,0.536,9731.90795,0.350,184530.62776,0.425,406155.62445,0.567,7426.90264,0,0,0,0,0,0,0.868,6523.33188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A20","A20.raw","1/11/2021 4:27:12 AM","305","","YS0500303","","Yuning",0.284,63573.81896,0.301,8842.65394,0.346,266135.55497,0.329,234642.67651,0.426,19552.64733,0.376,95462.78687,0.487,12329.12998,0.350,196932.28752,0.425,11468.54326,0.866,9589.27102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,35699.37502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B20","B20.raw","1/11/2021 4:29:00 AM","306","","YS0500303","","Yuning",0.283,57447.31399,0.329,151309.69176,0.347,141260.45185,0.377,47467.29868,0.427,29092.58478,0.487,5124.17042,0.525,12426.00318,0.350,125733.32975,0.425,12404.49040,0,0,0.377,20261.59856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20","C20.raw","1/11/2021 4:30:47 AM","307","","YS0500303","","Yuning",0.283,70874.99863,0.301,12891.86905,0.347,197115.19392,0.329,206847.76250,0.425,9276.06026,0.375,91046.29165,0.486,7449.72788,0.350,177513.73056,0.427,6673.45236,0.559,6869.87641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,49883.43618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D20","D20.raw","1/11/2021 4:32:33 AM","308","","YS0500303","","Yuning",0.282,73694.03861,0.329,272638.45187,0.347,211233.62662,0.376,91343.43230,0.424,9800.77120,0.559,8649.57354,0,0,0.350,193432.99954,0.425,25027.92428,0,0,0.377,45869.43769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E20","E20.raw","1/11/2021 4:34:20 AM","309","","YS0500303","","Yuning",0.283,61165.16108,0.310,14598.43399,0.348,171020.46310,0.329,103219.70504,0.427,25186.40691,0.377,57426.05101,0.526,23875.28545,0.350,145550.95825,0.427,4287.89408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,10056.17218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F20","F20.raw","1/11/2021 4:36:07 AM","310","","YS0500303","","Yuning",0.283,76253.87879,0.329,149458.75731,0.346,145481.97315,0.376,53804.53344,0.425,6727.27765,0.866,9202.60900,0,0,0.350,121055.13147,0.425,13363.34366,0,0,0.377,23229.66679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G20","G20.raw","1/11/2021 4:37:54 AM","311","","YS0500303","","Yuning",0.283,100092.06663,0.329,234538.82458,0.347,259208.03956,0.376,80949.87605,0,0,0.485,10594.94630,0,0,0.350,180824.54287,0,0,0,0,0.377,39074.18676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H20","H20.raw","1/11/2021 4:39:41 AM","312","","YS0500303","","Yuning",0.282,132200.55571,0.328,77892.77145,0.347,175741.75482,0.387,294709.50338,0.423,7544.24892,0.487,11585.04876,0,0,0.350,163107.35816,0.425,9213.14340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I20","I20.raw","1/11/2021 4:41:28 AM","313","","YS0500303","","Yuning",0.282,35639.61463,0.300,6895.54833,0.347,42657.27357,0.379,32889.61922,0,0,0.423,10708.48056,0.491,9170.49834,0.350,50081.46011,0,0,0.558,5780.74048,0,0,0,0,0,0,0.847,5438.42020,0.878,8311.07083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J20","J20.raw","1/11/2021 4:43:15 AM","314","","YS0500303","","Yuning",0.283,70285.91523,0.301,13432.56819,0.349,260842.61031,0.330,61062.61703,0.425,13657.05570,0.386,111510.90169,0.446,8815.67838,0.350,144972.41538,0.427,4146.79917,0.866,8817.25048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K20","K20.raw","1/11/2021 4:45:02 AM","315","","YS0500303","","Yuning",0.284,48490.81670,0.330,59783.57427,0.348,56206.16634,0.378,16757.94724,0,0,0.488,3173.74847,0.526,3250.74535,0.352,48253.32771,0,0,0.561,5808.63206,0.377,7408.59920,0,0,0,0,0.850,3625.52764,0.867,3516.93436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
